"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"group_1859","","hypothetical protein","1","1","1","200","91","200","78","","284","284","284","","FAM1450_1K_00029","","","",""
"group_1863","","hypothetical protein","1","1","1","200","92","200","79","","401","401","401","","FAM1450_1K_00048","","","",""
"group_187","","hypothetical protein","1","1","1","171","4","169","1","","1805","1805","1805","","FAM1450_1K_01630","","","",""
"group_1871","","hypothetical protein","1","1","1","200","30","200","110","","1772","1772","1772","","FAM1450_1K_00101","","","",""
"group_1872","","hypothetical protein","1","1","1","200","28","200","108","","185","185","185","","FAM1450_1K_00103","","","",""
"group_1873","","hypothetical protein","1","1","1","200","27","200","107","","764","764","764","","FAM1450_1K_00104","","","",""
"group_1875","","hypothetical protein","1","1","1","200","25","200","105","","542","542","542","","FAM1450_1K_00106","","","",""
"group_1876","","hypothetical protein","1","1","1","200","24","200","104","","1316","1316","1316","","FAM1450_1K_00107","","","",""
"group_1877","","hypothetical protein","1","1","1","200","23","200","103","","896","896","896","","FAM1450_1K_00108","","","",""
"group_1878","","hypothetical protein","1","1","1","200","22","200","102","","839","839","839","","FAM1450_1K_00109","","","",""
"group_1879","","hypothetical protein","1","1","1","200","21","200","101","","203","203","203","","FAM1450_1K_00110","","","",""
"group_188","","hypothetical protein","1","1","1","171","9","169","2","","239","239","239","","","","FAM22076_1K_01444","",""
"group_1880","","hypothetical protein","1","1","1","200","20","200","100","","362","362","362","","FAM1450_1K_00111","","","",""
"group_1882","","hypothetical protein","1","1","1","200","10","200","90","","1871","1871","1871","","FAM1450_1K_00119","","","",""
"group_1883","","hypothetical protein","1","1","1","200","9","200","89","","3221","3221","3221","","FAM1450_1K_00120","","","",""
"group_1884","","hypothetical protein","1","1","1","200","8","200","88","","323","323","323","","FAM1450_1K_00121","","","",""
"group_1885","","hypothetical protein","1","1","1","200","7","200","87","","3716","3716","3716","","FAM1450_1K_00122","","","",""
"group_1886","","hypothetical protein","1","1","1","200","6","200","86","","599","599","599","","FAM1450_1K_00123","","","",""
"group_1887","","hypothetical protein","1","1","1","200","5","200","85","","605","605","605","","FAM1450_1K_00124","","","",""
"group_1891","","hypothetical protein","1","1","1","162","1","165","2","","476","476","476","","FAM1450_1K_00259","","","",""
"group_1892","","hypothetical protein","1","1","1","162","2","165","3","","614","614","614","","FAM1450_1K_00260","","","",""
"group_1893","","putative oxidoreductase/MSMEI_2347","1","1","1","162","3","165","4","","746","746","746","","FAM1450_1K_00261","","","",""
"group_1894","","putative oxidoreductase/MSMEI_2347","1","1","1","162","4","165","5","","857","857","857","","FAM1450_1K_00262","","","",""
"group_1895","","hypothetical protein","1","1","1","162","5","165","6","","380","380","380","","FAM1450_1K_00263","","","",""
"group_1896","","hypothetical protein","1","1","1","162","6","165","7","","170","170","170","","FAM1450_1K_00264","","","",""
"group_1897","","hypothetical protein","1","1","1","162","7","165","8","","416","416","416","","FAM1450_1K_00265","","","",""
"group_1901","","hypothetical protein","1","1","1","162","9","165","1","","272","272","272","","FAM1450_1K_00298","","","",""
"group_1907","","hypothetical protein","1","1","1","192","12","191","2","","1883","1883","1883","","FAM1450_1K_00364","","","",""
"group_1908","","hypothetical protein","1","1","1","192","11","191","1","","1250","1250","1250","","FAM1450_1K_00365","","","",""
"group_1930","","hypothetical protein","1","1","1","146","4","148","3","","386","386","386","","FAM1450_1K_00580","","","",""
"group_1934","","hypothetical protein","1","1","1","146","5","148","2","","215","215","215","","FAM1450_1K_00584","","","",""
"group_1935","","hypothetical protein","1","1","1","146","1","148","1","","746","746","746","","FAM1450_1K_00586","","","",""
"group_1939","","hypothetical protein","1","1","1","184","3","185","1","","944","944","944","","FAM1450_1K_00639","","","",""
"group_1940","","hypothetical protein","1","1","1","184","4","185","2","","1439","1439","1439","","FAM1450_1K_00640","","","",""
"group_1942","","hypothetical protein","1","1","1","184","6","185","4","","1292","1292","1292","","FAM1450_1K_00642","","","",""
"group_1943","","hypothetical protein","1","1","1","184","7","185","5","","908","908","908","","FAM1450_1K_00643","","","",""
"group_1945","","hypothetical protein","1","1","1","184","9","185","7","","1118","1118","1118","","FAM1450_1K_00645","","","",""
"group_1947","","hypothetical protein","1","1","1","184","11","185","14","","761","761","761","","FAM1450_1K_00647","","","",""
"epsL","","putative sugar transferase EpsL","1","1","1","169","9","172","7","","647","647","647","","FAM1450_1K_00648","","","",""
"ywqD","","Tyrosine-protein kinase YwqD","1","1","1","","","","","","800","800","800","","FAM1450_1K_00650","","","",""
"group_195","","Calcium-transporting ATPase 1","1","1","1","12","2","19","2","Investigate","632","632","632","","FAM1450_1K_00792","","","",""
"group_196","","Calcium-transporting ATPase 1","1","1","1","5","2","58","1","Investigate","560","560","560","FAM1213_1K_01194","","","","",""
"group_1968","","hypothetical protein","1","1","1","145","3","145","2","","2231","2231","2231","","FAM1450_1K_00725","","","",""
"group_198","","hypothetical protein","1","1","1","157","1","156","6","","155","155","155","","","","FAM22076_1K_01150","",""
"group_1989","","hypothetical protein","1","1","1","143","5","137","1","","257","257","257","","FAM1450_1K_00843","","","",""
"group_1990","","hypothetical protein","1","1","1","143","3","137","3","","824","824","824","","FAM1450_1K_00846","","","",""
"group_1994","","hypothetical protein","1","1","1","199","5","199","2","","188","188","188","","FAM1450_1K_00902","","","",""
"group_200","","hypothetical protein","1","1","1","79","2","70","2","Investigate","284","284","284","","FAM1450_1K_00492","","","",""
"group_2005","","hypothetical protein","1","1","1","101","2","106","1","","131","131","131","","FAM1450_1K_00931","","","",""
"group_2024","","hypothetical protein","1","1","1","187","1","187","10","","962","962","962","","FAM1450_1K_01006","","","",""
"group_2031","","hypothetical protein","1","1","1","160","1","160","7","","1157","1157","1157","","FAM1450_1K_01091","","","",""
"group_2032","","hypothetical protein","1","1","1","160","2","160","8","","533","533","533","","FAM1450_1K_01092","","","",""
"group_2033","","hypothetical protein","1","1","1","160","9","160","9","","239","239","239","","FAM1450_1K_01093","","","",""
"group_2034","","hypothetical protein","1","1","1","160","8","160","6","","218","218","218","","FAM1450_1K_01094","","","",""
"group_2035","","hypothetical protein","1","1","1","160","7","160","5","","227","227","227","","FAM1450_1K_01095","","","",""
"group_2036","","hypothetical protein","1","1","1","160","6","160","4","","275","275","275","","FAM1450_1K_01096","","","",""
"group_2037","","hypothetical protein","1","1","1","160","5","160","3","","1346","1346","1346","","FAM1450_1K_01098","","","",""
"group_2038","","hypothetical protein","1","1","1","160","4","160","2","","800","800","800","","FAM1450_1K_01099","","","",""
"group_2039","","hypothetical protein","1","1","1","160","3","160","1","","365","365","365","","FAM1450_1K_01100","","","",""
"group_2040","","Lhv_1307 Enterolysin M23 family peptidase","1","1","1","47","1","65","1","Investigate","377","377","377","","FAM1450_1K_01125","","","",""
"group_2041","","hypothetical protein","1","1","1","193","6","193","5","","938","938","938","","FAM1450_1K_01126","","","",""
"group_2042","","hypothetical protein","1","1","1","193","7","193","6","","680","680","680","","FAM1450_1K_01127","","","",""
"group_2043","","hypothetical protein","1","1","1","193","8","193","7","","1028","1028","1028","","FAM1450_1K_01128","","","",""
"group_2044","","hypothetical protein","1","1","1","193","9","193","8","","323","323","323","","FAM1450_1K_01129","","","",""
"group_2045","","hypothetical protein","1","1","1","193","11","193","10","","422","422","422","","FAM1450_1K_01131","","","",""
"group_2046","","hypothetical protein","1","1","1","193","12","193","11","","1142","1142","1142","","FAM1450_1K_01132","","","",""
"group_2047","","hypothetical protein","1","1","1","193","13","193","12","","1001","1001","1001","","FAM1450_1K_01133","","","",""
"group_2048","","hypothetical protein","1","1","1","193","14","193","13","","314","314","314","","FAM1450_1K_01134","","","",""
"group_2049","","hypothetical protein","1","1","1","193","16","193","15","","422","422","422","","FAM1450_1K_01136","","","",""
"group_2050","","hypothetical protein","1","1","1","193","17","193","16","","662","662","662","","FAM1450_1K_01138","","","",""
"group_2051","","hypothetical protein","1","1","1","193","18","193","17","","713","713","713","","FAM1450_1K_01139","","","",""
"group_2052","","hypothetical protein","1","1","1","193","19","193","18","","1226","1226","1226","","FAM1450_1K_01140","","","",""
"group_2053","","hypothetical protein","1","1","1","183","9","183","7","","227","227","227","","FAM1450_1K_01171","","","",""
"group_2054","","hypothetical protein","1","1","1","183","8","183","6","","425","425","425","","FAM1450_1K_01172","","","",""
"group_2059","","hypothetical protein","1","1","1","196","13","196","13","","1616","1616","1616","","FAM1450_1K_01224","","","",""
"group_2060","","hypothetical protein","1","1","1","157","4","156","1","","1016","1016","1016","","FAM1450_1K_01251","","","",""
"group_2062","","hypothetical protein","1","1","1","177","8","178","8","","281","281","281","","FAM1450_1K_01284","","","",""
"group_2063","","hypothetical protein","1","1","1","177","9","178","9","","524","524","524","","FAM1450_1K_01285","","","",""
"group_2064","","hypothetical protein","1","1","1","177","10","178","10","","191","191","191","","FAM1450_1K_01286","","","",""
"group_2065","","hypothetical protein","1","1","1","177","11","178","11","","740","740","740","","FAM1450_1K_01287","","","",""
"group_2066","","hypothetical protein","1","1","1","177","12","178","12","","479","479","479","","FAM1450_1K_01288","","","",""
"group_2067","","hypothetical protein","1","1","1","177","14","178","14","","818","818","818","","FAM1450_1K_01289","","","",""
"group_2068","","hypothetical protein","1","1","1","177","13","178","13","","554","554","554","","FAM1450_1K_01290","","","",""
"group_2069","","hypothetical protein","1","1","1","191","2","192","14","","458","458","458","","FAM1450_1K_01326","","","",""
"group_207","","hypothetical protein","1","1","1","200","33","200","20","","422","422","422","","FAM1450_1K_00001","","","",""
"group_2084","","hypothetical protein","1","1","1","92","1","5","1","Investigate","806","806","806","","FAM1450_1K_01412","","","",""
"group_2090","","hypothetical protein","1","1","1","54","1","20","1","Investigate","2330","2330","2330","","FAM1450_1K_01448","","","",""
"group_2091","","hypothetical protein","1","1","1","54","2","20","2","Investigate","236","236","236","","FAM1450_1K_01449","","","",""
"group_2092","","hypothetical protein","1","1","1","179","3","180","15","","1427","1427","1427","","FAM1450_1K_01486","","","",""
"group_2093","","hypothetical protein","1","1","1","179","4","180","14","","905","905","905","","FAM1450_1K_01487","","","",""
"group_2096","","hypothetical protein","1","1","1","179","8","180","10","","1061","1061","1061","","FAM1450_1K_01491","","","",""
"group_2098","","hypothetical protein","1","1","1","179","10","180","8","","416","416","416","","FAM1450_1K_01493","","","",""
"group_2099","","PTS system EIIBC component","1","1","1","179","11","180","7","","1589","1589","1589","","FAM1450_1K_01494","","","",""
"group_2100","","hypothetical protein","1","1","1","179","12","180","6","","257","257","257","","FAM1450_1K_01495","","","",""
"group_2101","","hypothetical protein","1","1","1","179","13","180","5","","320","320","320","","FAM1450_1K_01496","","","",""
"group_2102","","hypothetical protein","1","1","1","179","14","180","4","","452","452","452","","FAM1450_1K_01497","","","",""
"group_2103","","hypothetical protein","1","1","1","179","15","180","3","","272","272","272","","FAM1450_1K_01498","","","",""
"group_2104","","hypothetical protein","1","1","1","179","2","180","2","","404","404","404","","FAM1450_1K_01499","","","",""
"group_2111","","hypothetical protein","1","1","1","149","3","150","3","","218","218","218","","FAM1450_1K_01554","","","",""
"group_2112","","hypothetical protein","1","1","1","149","5","150","6","","491","491","491","","FAM1450_1K_01556","","","",""
"group_2113","","hypothetical protein","1","1","1","149","6","150","5","","371","371","371","","FAM1450_1K_01557","","","",""
"group_2115","","hypothetical protein","1","1","1","166","1","166","4","","485","485","485","","FAM1450_1K_01586","","","",""
"group_2116","","hypothetical protein","1","1","1","166","2","166","5","","740","740","740","","FAM1450_1K_01587","","","",""
"group_2117","","hypothetical protein","1","1","1","166","3","166","6","","605","605","605","","FAM1450_1K_01588","","","",""
"group_2118","","hypothetical protein","1","1","1","166","4","166","7","","326","326","326","","FAM1450_1K_01589","","","",""
"group_2119","","hypothetical protein","1","1","1","166","5","166","8","","1844","1844","1844","","FAM1450_1K_01590","","","",""
"group_2120","","hypothetical protein","1","1","1","166","6","166","9","","419","419","419","","FAM1450_1K_01591","","","",""
"group_2121","","hypothetical protein","1","1","1","166","7","166","10","","404","404","404","","FAM1450_1K_01592","","","",""
"group_2122","","hypothetical protein","1","1","1","166","8","166","3","","230","230","230","","FAM1450_1K_01593","","","",""
"group_2123","","hypothetical protein","1","1","1","166","9","166","2","","2642","2642","2642","","FAM1450_1K_01594","","","",""
"group_2124","","Oligosaccharide 4-alpha-D-glucosyltransferase","1","1","1","166","10","166","1","","2126","2126","2126","","FAM1450_1K_01595","","","",""
"group_2128","","hypothetical protein","1","1","1","185","1","186","4","","161","161","161","","FAM1450_1K_01607","","","",""
"group_2131","","hypothetical protein","1","1","1","197","18","197","17","","308","308","308","","FAM1450_1K_01636","","","",""
"group_2132","","hypothetical protein","1","1","1","197","17","197","16","","476","476","476","","FAM1450_1K_01637","","","",""
"group_2133","","hypothetical protein","1","1","1","197","16","197","15","","143","143","143","","FAM1450_1K_01638","","","",""
"group_2134","","hypothetical protein","1","1","1","197","15","197","14","","266","266","266","","FAM1450_1K_01639","","","",""
"group_2136","","hypothetical protein","1","1","1","197","13","197","12","","746","746","746","","FAM1450_1K_01641","","","",""
"group_2137","","hypothetical protein","1","1","1","197","12","197","11","","770","770","770","","FAM1450_1K_01642","","","",""
"group_2139","","hypothetical protein","1","1","1","197","10","197","9","","230","230","230","","FAM1450_1K_01644","","","",""
"group_2140","","hypothetical protein","1","1","1","197","9","197","8","","551","551","551","","FAM1450_1K_01645","","","",""
"group_2141","","hypothetical protein","1","1","1","197","8","197","7","","629","629","629","","FAM1450_1K_01646","","","",""
"group_2142","","hypothetical protein","1","1","1","197","7","197","6","","647","647","647","","FAM1450_1K_01647","","","",""
"group_2145","","hypothetical protein","1","1","1","130","4","120","4","","476","476","476","","FAM1450_1K_01672","","","",""
"group_2146","","hypothetical protein","1","1","1","198","48","198","39","","359","359","359","","FAM1450_1K_01691","","","",""
"group_2147","","hypothetical protein","1","1","1","198","49","198","38","","485","485","485","","FAM1450_1K_01692","","","",""
"group_2148","","hypothetical protein","1","1","1","198","50","198","37","","1187","1187","1187","","FAM1450_1K_01693","","","",""
"group_2149","","hypothetical protein","1","1","1","198","51","198","36","","179","179","179","","FAM1450_1K_01694","","","",""
"group_2150","","hypothetical protein","1","1","1","198","52","198","35","","383","383","383","","FAM1450_1K_01695","","","",""
"group_2151","","hypothetical protein","1","1","1","198","53","198","34","","821","821","821","","FAM1450_1K_01696","","","",""
"group_2152","","hypothetical protein","1","1","1","198","5","198","32","","239","239","239","","FAM1450_1K_01698","","","",""
"group_2153","","hypothetical protein","1","1","1","198","4","198","31","","329","329","329","","FAM1450_1K_01699","","","",""
"group_2154","","hypothetical protein","1","1","1","198","3","198","30","","155","155","155","","FAM1450_1K_01700","","","",""
"group_2155","","hypothetical protein","1","1","1","198","2","198","29","","329","329","329","","FAM1450_1K_01701","","","",""
"group_2156","","hypothetical protein","1","1","1","198","1","198","28","","713","713","713","","FAM1450_1K_01702","","","",""
"group_2158","","hypothetical protein","1","1","1","153","5","154","2","","449","449","449","","FAM1450_1K_01715","","","",""
"group_2159","","hypothetical protein","1","1","1","153","6","154","3","","1577","1577","1577","","FAM1450_1K_01716","","","",""
"group_2160","","hypothetical protein","1","1","1","153","3","154","4","","2066","2066","2066","","FAM1450_1K_01717","","","",""
"group_2161","","hypothetical protein","1","1","1","153","2","154","5","","203","203","203","","FAM1450_1K_01718","","","",""
"group_2162","","hypothetical protein","1","1","1","135","1","143","1","","242","242","242","","FAM1450_1K_01730","","","",""
"group_217","","hypothetical protein","1","1","1","185","7","186","18","","1199","1199","1199","FAM1213_1K_00515","","","","",""
"group_2184","","hypothetical protein","1","1","1","190","16","190","7","","128","128","128","","FAM1450_1K_01805","","","",""
"group_2194","","hypothetical protein","1","1","1","139","2","139","2","","233","233","233","","FAM1450_1K_01838","","","",""
"group_22","","hypothetical protein","1","1","1","38","1","87","2","Investigate","962","962","962","FAM1213_1K_00916","","","","",""
"group_2208","","hypothetical protein","1","1","1","154","1","151","7","","170","170","170","","FAM1450_1K_01877","","","",""
"group_2209","","hypothetical protein","1","1","1","163","3","159","1","","584","584","584","","FAM1450_1K_01891","","","",""
"group_221","","hypothetical protein","1","1","1","189","16","189","14","","800","800","800","","","","FAM22076_1K_00720","",""
"group_2210","","hypothetical protein","1","1","1","163","4","159","2","","893","893","893","","FAM1450_1K_01892","","","",""
"group_2211","","hypothetical protein","1","1","1","163","5","159","3","","830","830","830","","FAM1450_1K_01893","","","",""
"group_2212","","hypothetical protein","1","1","1","163","6","159","4","","389","389","389","","FAM1450_1K_01894","","","",""
"group_2213","","hypothetical protein","1","1","1","163","9","159","7","","158","158","158","","FAM1450_1K_01897","","","",""
"group_2214","","hypothetical protein","1","1","1","163","2","159","9","","125","125","125","","FAM1450_1K_01898","","","",""
"group_2215","","hypothetical protein","1","1","1","163","1","159","8","","125","125","125","","FAM1450_1K_01899","","","",""
"group_2216","","hypothetical protein","1","1","1","123","2","131","4","","191","191","191","","FAM1450_1K_01912","","","",""
"group_2225","","hypothetical protein","1","1","1","137","2","138","1","","491","491","491","","FAM1450_1K_01934","","","",""
"group_2226","","hypothetical protein","1","1","1","137","3","138","2","","818","818","818","","FAM1450_1K_01935","","","",""
"group_2227","","hypothetical protein","1","1","1","137","4","138","5","","1265","1265","1265","","FAM1450_1K_01936","","","",""
"group_2228","","hypothetical protein","1","1","1","137","5","138","4","","134","134","134","","FAM1450_1K_01938","","","",""
"lacS_1","","Lactose permease","1","1","1","","","","","","269","269","269","","FAM1450_1K_01975","","","",""
"group_2234","","hypothetical protein","1","1","1","119","3","93","1","","1274","1274","1274","","FAM1450_1K_02022","","","",""
"group_2235","","hypothetical protein","1","1","1","119","2","93","2","","638","638","638","","FAM1450_1K_02023","","","",""
"group_2236","","hypothetical protein","1","1","1","119","1","93","3","","251","251","251","","FAM1450_1K_02024","","","",""
"group_2239","","hypothetical protein","1","1","1","136","4","134","3","","371","371","371","","FAM1450_1K_02027","","","",""
"group_2240","","hypothetical protein","1","1","1","136","5","134","4","","908","908","908","","FAM1450_1K_02028","","","",""
"group_2241","","hypothetical protein","1","1","1","136","2","134","5","","842","842","842","","FAM1450_1K_02029","","","",""
"group_2242","","hypothetical protein","1","1","1","136","1","134","1","","1655","1655","1655","","FAM1450_1K_02030","","","",""
"group_2243","","hypothetical protein","1","1","1","100","1","114","1","","422","422","422","","FAM1450_1K_02036","","","",""
"group_2246","","hypothetical protein","1","1","1","86","1","92","1","Investigate","338","338","338","","FAM1450_1K_02047","","","",""
"group_2248","","hypothetical protein","1","1","1","142","4","141","4","","560","560","560","","FAM1450_1K_02054","","","",""
"group_2256","","hypothetical protein","1","1","1","129","1","125","2","","155","155","155","","FAM1450_1K_02092","","","",""
"group_2257","","hypothetical protein","1","1","1","129","2","125","3","","251","251","251","","FAM1450_1K_02093","","","",""
"group_2258","","hypothetical protein","1","1","1","129","3","125","4","","1220","1220","1220","","FAM1450_1K_02094","","","",""
"group_2263","","hypothetical protein","1","1","1","69","2","64","1","Investigate","272","272","272","","FAM1450_1K_02104","","","",""
"group_2270","","hypothetical protein","1","1","1","56","2","26","2","Investigate","647","647","647","","FAM1450_1K_02113","","","",""
"group_2271","","hypothetical protein","1","1","1","94","1","103","3","","677","677","677","","FAM1450_1K_02116","","","",""
"group_2272","","hypothetical protein","1","1","1","94","3","103","2","","929","929","929","","FAM1450_1K_02117","","","",""
"group_2273","","hypothetical protein","1","1","1","94","2","103","1","","1103","1103","1103","","FAM1450_1K_02118","","","",""
"group_2275","","hypothetical protein","1","1","1","106","3","105","3","","359","359","359","","FAM1450_1K_02125","","","",""
"group_2277","","hypothetical protein","1","1","1","106","1","105","1","","452","452","452","","FAM1450_1K_02127","","","",""
"group_2279","","hypothetical protein","1","1","1","6","2","11","2","Investigate","1967","1967","1967","","FAM1450_1K_02155","","","",""
"group_2280","","hypothetical protein","1","1","1","6","1","11","1","Investigate","326","326","326","","FAM1450_1K_02156","","","",""
"group_2283","","hypothetical protein","1","1","1","76","2","52","2","Investigate","986","986","986","","FAM1450_1K_02175","","","",""
"group_2284","","hypothetical protein","1","1","1","76","1","52","1","Investigate","872","872","872","","FAM1450_1K_02176","","","",""
"group_2286","","hypothetical protein","1","1","1","70","2","56","2","Investigate","989","989","989","","FAM1450_1K_02178","","","",""
"group_2287","","hypothetical protein","1","1","1","7","1","31","1","Investigate","1397","1397","1397","","FAM1450_1K_02190","","","",""
"group_2289","","hypothetical protein","1","1","1","14","1","16","1","Investigate","176","176","176","","FAM1450_1K_02205","","","",""
"group_23","","hypothetical protein","1","1","1","38","2","87","1","Investigate","809","809","809","FAM1213_1K_00911","","","","",""
"group_230","","hypothetical protein","1","1","1","198","27","198","8","","218","218","218","","FAM1450_1K_01341","","","",""
"group_234","","hypothetical protein","1","1","1","83","1","40","1","Investigate","140","140","140","","","","FAM22076_1K_01536","",""
"group_236","","hypothetical protein","1","1","1","48","1","9","1","Investigate","305","305","305","","FAM1450_1K_00772","","","",""
"group_238","","hypothetical protein","1","1","1","197","34","197","35","","320","320","320","","","","FAM22076_1K_01273","",""
"group_242","","hypothetical protein","1","1","1","197","29","197","1","","581","581","581","","FAM1450_1K_01626","","","",""
"group_246","","hypothetical protein","1","1","1","176","9","176","11","","185","185","185","","","","FAM22076_1K_01452","",""
"group_249","","hypothetical protein","1","1","1","176","4","176","4","","185","185","185","","FAM1450_1K_01772","","","",""
"group_254","","hypothetical protein","1","1","1","139","1","139","5","","494","494","494","","","","FAM22076_1K_00986","",""
"group_2555","slpH","S-layer protein","1","1","1","181","5","181","11","","1376","1376","1376","","","","FAM22076_1K_00058","",""
"group_2556","","hypothetical protein","1","1","1","181","4","181","14","","215","215","215","","","","FAM22076_1K_00060","",""
"group_2557","","hypothetical protein","1","1","1","181","3","181","13","","140","140","140","","","","FAM22076_1K_00061","",""
"group_2558","","hypothetical protein","1","1","1","181","2","181","12","","830","830","830","","","","FAM22076_1K_00062","",""
"group_2559","","hypothetical protein","1","1","1","57","1","69","1","Investigate","227","227","227","","","","FAM22076_1K_00210","",""
"group_256","","hypothetical protein","1","1","1","139","5","139","1","","668","668","668","","","","FAM22076_1K_00988","",""
"group_2560","","hypothetical protein","1","1","1","185","15","186","8","","821","821","821","","","","FAM22076_1K_00388","",""
"group_2561","","hypothetical protein","1","1","1","185","16","186","9","","185","185","185","","","","FAM22076_1K_00389","",""
"group_2562","","hypothetical protein","1","1","1","185","17","186","10","","617","617","617","","","","FAM22076_1K_00390","",""
"group_2563","","hypothetical protein","1","1","1","185","18","186","11","","122","122","122","","","","FAM22076_1K_00391","",""
"group_2564","","hypothetical protein","1","1","1","185","13","186","12","","485","485","485","","","","FAM22076_1K_00392","",""
"group_2565","","hypothetical protein","1","1","1","185","12","186","13","","2963","2963","2963","","","","FAM22076_1K_00393","",""
"group_2566","","hypothetical protein","1","1","1","185","11","186","14","","731","731","731","","","","FAM22076_1K_00394","",""
"group_2567","","hypothetical protein","1","1","1","185","10","186","15","","506","506","506","","","","FAM22076_1K_00395","",""
"group_2568","","hypothetical protein","1","1","1","185","9","186","16","","272","272","272","","","","FAM22076_1K_00396","",""
"group_2569","","hypothetical protein","1","1","1","185","3","186","6","","263","263","263","","","","FAM22076_1K_00401","",""
"group_257","","hypothetical protein","1","1","1","79","1","70","1","Investigate","401","401","401","","FAM1450_1K_00491","","","",""
"group_2570","","hypothetical protein","1","1","1","168","9","167","1","","1052","1052","1052","","","","FAM22076_1K_00473","",""
"group_2571","","hypothetical protein","1","1","1","168","10","167","2","","188","188","188","","","","FAM22076_1K_00474","",""
"group_2572","","hypothetical protein","1","1","1","168","8","167","3","","1094","1094","1094","","","","FAM22076_1K_00475","",""
"group_2573","","hypothetical protein","1","1","1","168","7","167","4","","530","530","530","","","","FAM22076_1K_00476","",""
"group_2574","","hypothetical protein","1","1","1","168","6","167","10","","1079","1079","1079","","","","FAM22076_1K_00477","",""
"group_2575","","hypothetical protein","1","1","1","168","5","167","9","","311","311","311","","","","FAM22076_1K_00478","",""
"group_2576","","hypothetical protein","1","1","1","168","4","167","8","","977","977","977","","","","FAM22076_1K_00479","",""
"group_2577","","hypothetical protein","1","1","1","168","3","167","7","","2780","2780","2780","","","","FAM22076_1K_00480","",""
"group_2578","","hypothetical protein","1","1","1","168","2","167","6","","374","374","374","","","","FAM22076_1K_00481","",""
"group_2579","","hypothetical protein","1","1","1","190","1","190","5","","239","239","239","","","","FAM22076_1K_00700","",""
"group_258","","hypothetical protein","1","1","1","97","2","110","1","","1187","1187","1187","FAM1213_1K_01768","","","","",""
"group_2580","","hypothetical protein","1","1","1","189","15","189","13","","158","158","158","","","","FAM22076_1K_00714","",""
"group_2581","","hypothetical protein","1","1","1","198","43","198","24","","251","251","251","","","","FAM22076_1K_00761","",""
"group_2582","","hypothetical protein","1","1","1","198","46","198","27","","278","278","278","","","","FAM22076_1K_00771","",""
"group_2583","","hypothetical protein","1","1","1","183","10","183","8","","338","338","338","","","","FAM22076_1K_00859","",""
"group_2584","","hypothetical protein","1","1","1","51","1","8","1","Investigate","173","173","173","","","","FAM22076_1K_00895","",""
"group_2588","","hypothetical protein","1","1","1","145","2","145","5","","389","389","389","","","","FAM22076_1K_00985","",""
"group_2590","","hypothetical protein","1","1","1","195","1","194","1","","311","311","311","","","","FAM22076_1K_01174","",""
"group_2591","","hypothetical protein","1","1","1","200","4","200","1","","788","788","788","","","","FAM22076_1K_01212","",""
"group_2592","","hypothetical protein","1","1","1","197","33","197","34","","218","218","218","","","","FAM22076_1K_01275","",""
"group_2593","","hypothetical protein","1","1","1","180","7","179","1","","206","206","206","","","","FAM22076_1K_01283","",""
"group_2594","","hypothetical protein","1","1","1","180","8","179","2","","2492","2492","2492","","","","FAM22076_1K_01284","",""
"group_2595","","hypothetical protein","1","1","1","180","9","179","3","","635","635","635","","","","FAM22076_1K_01285","",""
"group_2596","","hypothetical protein","1","1","1","180","10","179","4","","944","944","944","","","","FAM22076_1K_01286","",""
"group_2597","","hypothetical protein","1","1","1","180","11","179","5","","347","347","347","","","","FAM22076_1K_01287","",""
"group_2598","","hypothetical protein","1","1","1","180","12","179","14","","263","263","263","","","","FAM22076_1K_01288","",""
"group_2599","","hypothetical protein","1","1","1","180","13","179","13","","185","185","185","","","","FAM22076_1K_01290","",""
"group_2600","","hypothetical protein","1","1","1","180","14","179","12","","167","167","167","","","","FAM22076_1K_01291","",""
"group_2601","","hypothetical protein","1","1","1","180","6","179","11","","395","395","395","","","","FAM22076_1K_01292","",""
"group_2602","","hypothetical protein","1","1","1","180","5","179","10","","143","143","143","","","","FAM22076_1K_01293","",""
"group_2603","","hypothetical protein","1","1","1","180","4","179","9","","146","146","146","","","","FAM22076_1K_01294","",""
"group_2604","","hypothetical protein","1","1","1","169","1","172","1","","1022","1022","1022","","","","FAM22076_1K_01330","",""
"group_2605","","hypothetical protein","1","1","1","169","2","172","2","","1121","1121","1121","","","","FAM22076_1K_01331","",""
"group_2606","","hypothetical protein","1","1","1","169","3","172","3","","1172","1172","1172","","","","FAM22076_1K_01332","",""
"group_2607","","hypothetical protein","1","1","1","169","4","172","12","","986","986","986","","","","FAM22076_1K_01333","",""
"group_2609","","hypothetical protein","1","1","1","169","12","172","10","","968","968","968","","","","FAM22076_1K_01335","",""
"group_2610","","hypothetical protein","1","1","1","169","11","172","9","","494","494","494","","","","FAM22076_1K_01336","",""
"group_2613","","hypothetical protein","1","1","1","171","8","169","3","","335","335","335","","","","FAM22076_1K_01443","",""
"group_2614","","hypothetical protein","1","1","1","193","5","193","19","","167","167","167","","","","FAM22076_1K_01563","",""
