"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"group_1612","","hypothetical protein","1","1","1","1","1712","49","5","","302","302","302","FAM1213_1K_01353","","","","",""
"group_1613","","hypothetical protein","1","1","1","1","1711","49","6","","401","401","401","FAM1213_1K_01354","","","","",""
"group_1614","","hypothetical protein","1","1","1","1","1717","49","4","","182","182","182","FAM1213_1K_01356","","","","",""
"group_1615","","hypothetical protein","1","1","1","1","1725","260","1","","266","266","266","FAM1213_1K_01362","","","","",""
"group_1616","","hypothetical protein","1","1","1","1","1724","260","2","","416","416","416","FAM1213_1K_01363","","","","",""
"group_1617","","hypothetical protein","1","1","1","1","1594","260","3","","1193","1193","1193","FAM1213_1K_01364","","","","",""
"group_1618","","hypothetical protein","1","1","1","5","20","280","1","","491","491","491","FAM1213_1K_01380","","","","",""
"group_1619","","hypothetical protein","1","1","1","5","21","280","2","","455","455","455","FAM1213_1K_01381","","","","",""
"group_1621","","hypothetical protein","1","1","1","1","1656","302","1","","986","986","986","FAM1213_1K_01392","","","","",""
"group_1622","","hypothetical protein","1","1","1","1","1660","234","1","","731","731","731","FAM1213_1K_01395","","","","",""
"group_1623","","hypothetical protein","1","1","1","1","1661","234","2","","167","167","167","FAM1213_1K_01396","","","","",""
"group_1624","","hypothetical protein","1","1","1","1","1662","234","3","","380","380","380","FAM1213_1K_01397","","","","",""
"ecdB","","putative UbiX-like flavin prenyltransferase","1","1","1","1","1663","234","4","","503","503","503","FAM1213_1K_01398","","","","",""
"group_1626","","hypothetical protein","1","1","1","1","1664","234","5","","737","737","737","FAM1213_1K_01399","","","","",""
"group_1627","","hypothetical protein","1","1","1","1","1665","234","6","","749","749","749","FAM1213_1K_01400","","","","",""
"group_1628","","hypothetical protein","1","1","1","1","1666","234","7","","644","644","644","FAM1213_1K_01401","","","","",""
"group_1629","","hypothetical protein","1","1","1","1","1667","234","8","","890","890","890","FAM1213_1K_01402","","","","",""
"group_163","yheI_1","putative multidrug resistance ABC transporter ATP-binding/permease protein YheI","1","1","1","18","3","88","1","","830","830","830","","","","","FAM23285_1K_02245",""
"group_1630","","hypothetical protein","1","1","1","1","1668","234","9","","557","557","557","FAM1213_1K_01403","","","","",""
"group_1631","","hypothetical protein","1","1","1","1","1669","234","12","","131","131","131","FAM1213_1K_01404","","","","",""
"group_1632","","putative FAD-linked oxidoreductase","1","1","1","1","1670","234","11","","722","722","722","FAM1213_1K_01405","","","","",""
"group_1633","","hypothetical protein","1","1","1","1","1671","234","10","","431","431","431","FAM1213_1K_01406","","","","",""
"group_1634","","hypothetical protein","1","1","1","1","1291","279","1","","248","248","248","FAM1213_1K_01413","","","","",""
"group_1635","","hypothetical protein","1","1","1","1","1298","279","2","","314","314","314","FAM1213_1K_01414","","","","",""
"yjeM_2","","Inner membrane transporter YjeM","1","1","1","1","1306","50","5","","1496","1496","1496","FAM1213_1K_01422","","","","",""
"group_1637","luxS","S-ribosylhomocysteine lyase","1","1","1","1","1305","50","4","","476","476","476","FAM1213_1K_01423","","","","",""
"group_1638","","hypothetical protein","1","1","1","1","1615","19","16","","176","176","176","FAM1213_1K_01429","","","","",""
"group_1639","","hypothetical protein","1","1","1","1","1614","19","17","","452","452","452","FAM1213_1K_01430","","","","",""
"garR","","2-hydroxy-3-oxopropionate reductase","1","1","1","1","1613","19","18","","863","863","863","FAM1213_1K_01431","","","","",""
"group_1641","","putative AAA domain-containing protein","1","1","1","1","1612","19","19","","1262","1262","1262","FAM1213_1K_01432","","","","",""
"group_1642","","hypothetical protein","1","1","1","1","1611","19","20","","230","230","230","FAM1213_1K_01433","","","","",""
"group_1643","","Nitronate monooxygenase","1","1","1","1","1600","19","21","","632","632","632","FAM1213_1K_01434","","","","",""
"group_1644","","hypothetical protein","1","1","1","1","1601","19","22","","227","227","227","FAM1213_1K_01435","","","","",""
"kptA","","RNA 2'-phosphotransferase","1","1","1","1","1602","19","23","","476","476","476","FAM1213_1K_01436","","","","",""
"group_1646","","hypothetical protein","1","1","1","1","1603","19","24","","548","548","548","FAM1213_1K_01437","","","","",""
"group_1647","","hypothetical protein","1","1","1","1","1604","19","15","","311","311","311","FAM1213_1K_01438","","","","",""
"group_1648","","hypothetical protein","1","1","1","1","1605","19","14","","146","146","146","FAM1213_1K_01439","","","","",""
"group_1649","","hypothetical protein","1","1","1","1","1606","19","13","","536","536","536","FAM1213_1K_01440","","","","",""
"group_165","","hypothetical protein","1","1","1","18","6","88","6","","170","170","170","","","","","","FAM8102_1K_02264"
"group_1650","","hypothetical protein","1","1","1","1","1607","19","12","","848","848","848","FAM1213_1K_01441","","","","",""
"group_1651","","hypothetical protein","1","1","1","1","1608","19","11","","197","197","197","FAM1213_1K_01442","","","","",""
"group_1652","","hypothetical protein","1","1","1","1","1609","19","10","","329","329","329","FAM1213_1K_01443","","","","",""
"group_1653","","hypothetical protein","1","1","1","1","1610","19","9","","227","227","227","FAM1213_1K_01444","","","","",""
"group_1654","","hypothetical protein","1","1","1","1","1649","290","1","","161","161","161","FAM1213_1K_01451","","","","",""
"group_1655","","hypothetical protein","1","1","1","1","2646","245","1","","362","362","362","FAM1213_1K_01453","","","","",""
"group_1656","","hypothetical protein","1","1","1","1","2647","245","2","","386","386","386","FAM1213_1K_01454","","","","",""
"group_1657","","hypothetical protein","1","1","1","1","2648","245","6","","236","236","236","FAM1213_1K_01455","","","","",""
"group_1658","","hypothetical protein","1","1","1","1","2649","245","5","","1460","1460","1460","FAM1213_1K_01456","","","","",""
"rocE","","Amino-acid permease RocE","1","1","1","1","2645","366","1","","941","941","941","FAM1213_1K_01460","","","","",""
"group_166","yheI_1","putative multidrug resistance ABC transporter ATP-binding/permease protein YheI","1","1","1","1","1098","383","1","","716","716","716","","FAM1450_1K_00428","","","",""
"group_1661","","hypothetical protein","1","1","1","1","1094","322","1","","449","449","449","FAM1213_1K_01482","","","","",""
"group_1662","","hypothetical protein","1","1","1","1","1021","230","9","","428","428","428","FAM1213_1K_01489","","","","",""
"group_1663","","hypothetical protein","1","1","1","1","1020","230","10","","551","551","551","FAM1213_1K_01490","","","","",""
"group_1664","","hypothetical protein","1","1","1","1","1018","230","12","","188","188","188","FAM1213_1K_01492","","","","",""
"group_1665","","hypothetical protein","1","1","1","1","1478","230","14","","875","875","875","FAM1213_1K_01494","","","","",""
"group_1666","","hypothetical protein","1","1","1","1","1479","230","15","","383","383","383","FAM1213_1K_01495","","","","",""
"group_1667","","hypothetical protein","1","1","1","1","1480","230","16","","182","182","182","FAM1213_1K_01496","","","","",""
"group_1668","","hypothetical protein","1","1","1","1","1481","230","17","","1241","1241","1241","FAM1213_1K_01497","","","","",""
"sufS","","Cysteine desulfurase SufS","1","1","1","1","1482","230","18","","1193","1193","1193","FAM1213_1K_01498","","","","",""
"group_167","","hypothetical protein","1","1","1","1","1099","383","2","","170","170","170","","FAM1450_1K_00429","","","",""
"group_1670","","hypothetical protein","1","1","1","1","1483","230","19","","638","638","638","FAM1213_1K_01499","","","","",""
"group_1671","","hypothetical protein","1","1","1","1","1484","230","20","","305","305","305","FAM1213_1K_01500","","","","",""
"group_1672","","hypothetical protein","1","1","1","1","1485","230","21","","887","887","887","FAM1213_1K_01501","","","","",""
"group_1675","","hypothetical protein","1","1","1","1","1281","29","19","","389","389","389","FAM1213_1K_01533","","","","",""
"group_1676","ptsG","PTS system glucose-specific EIICBA component","1","1","1","1","1229","233","7","","629","629","629","FAM1213_1K_01540","","","","",""
"group_1677","","hypothetical protein","1","1","1","1","1228","233","8","","320","320","320","FAM1213_1K_01541","","","","",""
"group_1678","","hypothetical protein","1","1","1","1","1227","233","9","","386","386","386","FAM1213_1K_01542","","","","",""
"group_1679","","hypothetical protein","1","1","1","1","1226","233","10","","491","491","491","FAM1213_1K_01543","","","","",""
"group_168","yheI_2","putative multidrug resistance ABC transporter ATP-binding/permease protein YheI","1","1","1","18","1","88","3","","830","830","830","","","FAM19191_1K_02171","","",""
"group_1680","","hypothetical protein","1","1","1","1","1225","233","11","","497","497","497","FAM1213_1K_01544","","","","",""
"group_1681","","hypothetical protein","1","1","1","1","1224","233","12","","827","827","827","FAM1213_1K_01546","","","","",""
"group_1682","","hypothetical protein","1","1","1","1","753","36","10","","221","221","221","FAM1213_1K_01583","","","","",""
"pepO_4","","Neutral endopeptidase","1","1","1","1","1735","17","8","","974","974","974","FAM1213_1K_01598","","","","",""
"group_1684","","hypothetical protein","1","1","1","1","1734","17","9","","680","680","680","FAM1213_1K_01599","","","","",""
"group_1685","","hypothetical protein","1","1","1","1","2764","17","10","","476","476","476","FAM1213_1K_01600","","","","",""
"group_1686","","hypothetical protein","1","1","1","1","2770","17","12","","593","593","593","FAM1213_1K_01603","","","","",""
"group_1687","","hypothetical protein","1","1","1","1","313","26","4","","500","500","500","FAM1213_1K_01604","","","","",""
"group_1688","","hypothetical protein","1","1","1","1","314","26","5","","173","173","173","FAM1213_1K_01605","","","","",""
"group_1689","","hypothetical protein","1","1","1","1","315","26","6","","497","497","497","FAM1213_1K_01606","","","","",""
"group_169","","hypothetical protein","1","1","1","18","2","88","4","","170","170","170","","","FAM19191_1K_02170","","",""
"epsL","","putative sugar transferase EpsL","1","1","1","1","302","26","7","","650","650","650","FAM1213_1K_01608","","","","",""
"group_1696","","hypothetical protein","1","1","1","1","2805","360","1","","581","581","581","FAM1213_1K_01628","","","","",""
"group_1698","","hypothetical protein","1","1","1","1","1332","6","16","","290","290","290","FAM1213_1K_01640","","","","",""
"group_1699","","hypothetical protein","1","1","1","1","1333","6","17","","662","662","662","FAM1213_1K_01641","","","","",""
"group_1700","","hypothetical protein","1","1","1","1","1331","6","15","","326","326","326","FAM1213_1K_01643","","","","",""
"amyX","","Pullulanase","1","1","1","1","1330","6","14","","4406","4406","4406","FAM1213_1K_01644","","","","",""
"group_1702","","hypothetical protein","1","1","1","1","1202","6","25","","617","617","617","FAM1213_1K_01647","","","","",""
"group_1703","","hypothetical protein","1","1","1","1","1201","6","24","","407","407","407","FAM1213_1K_01648","","","","",""
"group_1704","","hypothetical protein","1","1","1","1","1324","6","29","","233","233","233","FAM1213_1K_01650","","","","",""
"group_1705","","hypothetical protein","1","1","1","1","1203","6","9","","212","212","212","FAM1213_1K_01652","","","","",""
"group_1706","","hypothetical protein","1","1","1","1","827","334","1","","257","257","257","FAM1213_1K_01656","","","","",""
"group_1707","","hypothetical protein","1","1","1","1","863","","","","599","599","599","FAM1213_1K_01666","","","","",""
"group_1708","","hypothetical protein","1","1","1","46","3","229","17","","386","386","386","FAM1213_1K_01667","","","","",""
"group_1709","","hypothetical protein","1","1","1","46","4","229","18","","248","248","248","FAM1213_1K_01668","","","","",""
"group_171","yheI_2","putative multidrug resistance ABC transporter ATP-binding/permease protein YheI","1","1","1","73","1","447","1","Investigate","788","788","788","","","","FAM22076_1K_01976","",""
"group_1710","","hypothetical protein","1","1","1","46","5","229","19","","365","365","365","FAM1213_1K_01669","","","","",""
"group_1711","","hypothetical protein","1","1","1","46","6","229","20","","1232","1232","1232","FAM1213_1K_01670","","","","",""
"group_1712","","hypothetical protein","1","1","1","46","7","229","21","","623","623","623","FAM1213_1K_01671","","","","",""
"group_1713","","hypothetical protein","1","1","1","46","8","229","22","","392","392","392","FAM1213_1K_01672","","","","",""
"group_1714","","hypothetical protein","1","1","1","46","9","229","23","","1160","1160","1160","FAM1213_1K_01674","","","","",""
"group_1715","","hypothetical protein","1","1","1","46","10","229","24","","587","587","587","FAM1213_1K_01675","","","","",""
"group_1716","","hypothetical protein","1","1","1","46","11","229","25","","1199","1199","1199","FAM1213_1K_01676","","","","",""
"group_1719","","hypothetical protein","1","1","1","46","30","229","16","","587","587","587","FAM1213_1K_01679","","","","",""
"group_1720","","hypothetical protein","1","1","1","46","2","229","15","","185","185","185","FAM1213_1K_01680","","","","",""
"group_1721","","hypothetical protein","1","1","1","46","1","229","14","","617","617","617","FAM1213_1K_01681","","","","",""
"group_1722","","hypothetical protein","1","1","1","1","277","323","1","","218","218","218","FAM1213_1K_01683","","","","",""
"simA","","6-phospho-alpha-glucosidase 1","1","1","1","1","61","42","5","","1337","1337","1337","FAM1213_1K_01689","","","","",""
"group_1724","","hypothetical protein","1","1","1","1","63","33","4","","758","758","758","FAM1213_1K_01692","","","","",""
"group_1725","cls","Cardiolipin synthase","1","1","1","1","1137","252","2","","593","593","593","FAM1213_1K_01695","","","","",""
"group_1727","","hypothetical protein","1","1","1","1","1207","6","4","","656","656","656","FAM1213_1K_01706","","","","",""
"group_1728","","hypothetical protein","1","1","1","1","1206","6","3","","668","668","668","FAM1213_1K_01707","","","","",""
"group_1729","","hypothetical protein","1","1","1","1","1205","6","2","","833","833","833","FAM1213_1K_01708","","","","",""
"group_1730","","hypothetical protein","1","1","1","1","1204","6","7","","734","734","734","FAM1213_1K_01709","","","","",""
"group_1731","","hypothetical protein","1","1","1","1","1321","6","8","","941","941","941","FAM1213_1K_01710","","","","",""
"group_1732","","hypothetical protein","1","1","1","6","12","18","33","","767","767","767","FAM1213_1K_01713","","","","",""
"group_1733","","hypothetical protein","1","1","1","6","13","18","34","","1283","1283","1283","FAM1213_1K_01714","","","","",""
"group_1734","","hypothetical protein","1","1","1","6","14","18","32","","800","800","800","FAM1213_1K_01715","","","","",""
"group_1735","glf","UDP-galactopyranose mutase","1","1","1","6","15","18","31","","1109","1109","1109","FAM1213_1K_01716","","","","",""
"group_1736","","hypothetical protein","1","1","1","6","16","18","30","","1433","1433","1433","FAM1213_1K_01717","","","","",""
"group_1737","","hypothetical protein","1","1","1","6","17","18","29","","932","932","932","FAM1213_1K_01718","","","","",""
"group_1738","","hypothetical protein","1","1","1","6","18","18","28","","452","452","452","FAM1213_1K_01719","","","","",""
"group_1739","","hypothetical protein","1","1","1","6","20","18","26","","221","221","221","FAM1213_1K_01721","","","","",""
"yveA","","Aspartate-proton symporter","1","1","1","2","37","298","1","","1586","1586","1586","FAM1213_1K_01726","","","","",""
"group_1741","bglA_2","6-phospho-beta-glucosidase BglA","1","1","1","1","446","324","1","","806","806","806","FAM1213_1K_01737","","","","",""
"ackA_6","","Acetate kinase","1","1","1","1","409","1","41","","659","659","659","FAM1213_1K_01743","","","","",""
"group_1743","","hypothetical protein","1","1","1","1","600","263","2","","410","410","410","FAM1213_1K_01750","","","","",""
"group_1744","","hypothetical protein","1","1","1","1","406","263","3","","293","293","293","FAM1213_1K_01751","","","","",""
"group_1745","","hypothetical protein","1","1","1","1","868","257","1","","257","257","257","FAM1213_1K_01766","","","","",""
"group_1746","","Putative phosphatase","1","1","1","1","867","257","3","","815","815","815","FAM1213_1K_01767","","","","",""
"ybjI_3","","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI","1","1","1","1","2002","296","1","","818","818","818","FAM1213_1K_01779","","","","",""
"group_1749","","hypothetical protein","1","1","1","1","1975","335","1","","200","200","200","FAM1213_1K_01785","","","","",""
"group_1750","nadC","putative nicotinate-nucleotide pyrophosphorylase [carboxylating]","1","1","1","1","587","1","59","","374","374","374","FAM1213_1K_01793","","","","",""
"group_1751","","hypothetical protein","1","1","1","1","357","325","1","","629","629","629","FAM1213_1K_01810","","","","",""
"group_1752","","hypothetical protein","1","1","1","1","19","262","3","","695","695","695","FAM1213_1K_01816","","","","",""
"group_1753","","Sucrose phosphorylase","1","1","1","1","20","262","2","","968","968","968","FAM1213_1K_01817","","","","",""
"gtfA","","Sucrose phosphorylase","1","1","1","1","21","262","1","","530","530","530","FAM1213_1K_01818","","","","",""
"group_1755","","Lhv_2053 Lysin (L.crispatus) pseudogene in L.helveticus","1","1","1","1","1744","339","1","","605","605","605","FAM1213_1K_01834","","","","",""
"group_1756","","hypothetical protein","1","1","1","1","1590","","","","392","392","392","FAM1213_1K_01836","","","","",""
"group_1757","","hypothetical protein","1","1","1","1","147","","","","194","194","194","FAM1213_1K_01843","","","","",""
"group_1758","","hypothetical protein","1","1","1","1","289","336","1","","299","299","299","FAM1213_1K_01848","","","","",""
"group_1759","","PTS system EIIBC component","1","1","1","1","1979","90","5","","1982","1982","1982","FAM1213_1K_01852","","","","",""
"group_1760","murQ","N-acetylmuramic acid 6-phosphate etherase","1","1","1","1","1980","90","4","","908","908","908","FAM1213_1K_01853","","","","",""
"group_1761","","hypothetical protein","1","1","1","1","1981","90","3","","1982","1982","1982","FAM1213_1K_01854","","","","",""
"group_1762","","hypothetical protein","1","1","1","1","1982","90","2","","1037","1037","1037","FAM1213_1K_01855","","","","",""
"group_1763","","hypothetical protein","1","1","1","2","72","243","1","","509","509","509","FAM1213_1K_01864","","","","",""
"licC","","Lichenan permease IIC component","1","1","1","2","73","243","2","","1352","1352","1352","FAM1213_1K_01865","","","","",""
"group_1765","","hypothetical protein","1","1","1","2","74","243","3","","293","293","293","FAM1213_1K_01866","","","","",""
"group_1766","","hypothetical protein","1","1","1","2","75","243","7","","437","437","437","FAM1213_1K_01867","","","","",""
"group_1767","bglA_3","Aryl-phospho-beta-D-glucosidase BglA","1","1","1","2","76","243","6","","395","395","395","FAM1213_1K_01868","","","","",""
"group_1768","bglH_2","Aryl-phospho-beta-D-glucosidase BglH","1","1","1","2","77","243","5","","1118","1118","1118","FAM1213_1K_01869","","","","",""
"gmuR_3","","HTH-type transcriptional regulator GmuR","1","1","1","2","78","243","4","","722","722","722","FAM1213_1K_01870","","","","",""
"group_177","malP_2","PTS system maltose-specific EIICB component","1","1","1","1","2069","10","6","","398","398","398","","","FAM19191_1K_01218","","",""
"opuD","","Glycine betaine transporter OpuD","1","1","1","47","1","240","2","","1547","1547","1547","FAM1213_1K_01883","","","","",""
"group_1771","","hypothetical protein","1","1","1","47","2","240","3","","710","710","710","FAM1213_1K_01884","","","","",""
"group_1772","","hypothetical protein","1","1","1","47","3","240","4","","1742","1742","1742","FAM1213_1K_01885","","","","",""
"group_1773","","hypothetical protein","1","1","1","47","8","240","5","","176","176","176","FAM1213_1K_01886","","","","",""
"group_1774","","hypothetical protein","1","1","1","47","5","240","8","","389","389","389","FAM1213_1K_01889","","","","",""
"group_1775","","hypothetical protein","1","1","1","47","4","240","1","","326","326","326","FAM1213_1K_01890","","","","",""
"bglA_4","","6-phospho-beta-glucosidase BglA","1","1","1","1","889","248","2","","1427","1427","1427","FAM1213_1K_01901","","","","",""
"group_1777","","hypothetical protein","1","1","1","1","888","248","3","","731","731","731","FAM1213_1K_01902","","","","",""
"group_1778","gmuC_2","PTS system oligo-beta-mannoside-specific EIIC component","1","1","1","1","887","248","4","","1319","1319","1319","FAM1213_1K_01903","","","","",""
"group_1779","","hypothetical protein","1","1","1","1","886","248","5","","920","920","920","FAM1213_1K_01904","","","","",""
"group_178","","hypothetical protein","1","1","1","1","2066","10","9","","194","194","194","","","","","FAM23285_1K_01175",""
"group_1780","","hypothetical protein","1","1","1","1","872","242","1","","641","641","641","FAM1213_1K_01905","","","","",""
"group_1781","","hypothetical protein","1","1","1","1","873","242","2","","659","659","659","FAM1213_1K_01906","","","","",""
"group_1782","","hypothetical protein","1","1","1","1","874","242","3","","554","554","554","FAM1213_1K_01907","","","","",""
"group_1783","","hypothetical protein","1","1","1","1","875","242","4","","233","233","233","FAM1213_1K_01908","","","","",""
"group_1784","","hypothetical protein","1","1","1","1","876","242","5","","647","647","647","FAM1213_1K_01909","","","","",""
"group_1785","","hypothetical protein","1","1","1","1","877","242","6","","242","242","242","FAM1213_1K_01910","","","","",""
"group_1786","","hypothetical protein","1","1","1","1","878","242","7","","266","266","266","FAM1213_1K_01911","","","","",""
"group_1787","","hypothetical protein","1","1","1","1","881","291","1","","311","311","311","FAM1213_1K_01914","","","","",""
"group_1788","","hypothetical protein","1","1","1","1","880","291","2","","263","263","263","FAM1213_1K_01915","","","","",""
"group_179","malP_1","PTS system maltose-specific EIICB component","1","1","1","1","1974","10","37","","1106","1106","1106","","FAM1450_1K_00848","","","",""
"group_1793","","hypothetical protein","1","1","1","6","33","18","19","","1091","1091","1091","FAM1213_1K_01942","","","","",""
"group_1794","","hypothetical protein","1","1","1","6","32","18","18","","824","824","824","FAM1213_1K_01943","","","","",""
"group_1795","","hypothetical protein","1","1","1","6","31","18","17","","260","260","260","FAM1213_1K_01944","","","","",""
"group_1796","","hypothetical protein","1","1","1","6","30","18","16","","407","407","407","FAM1213_1K_01945","","","","",""
"yclM_3","","Aspartokinase 3","1","1","1","1","1109","249","2","","701","701","701","FAM1213_1K_01949","","","","",""
"group_1799","","hypothetical protein","1","1","1","1","1110","249","3","","656","656","656","FAM1213_1K_01950","","","","",""
"group_180","malP_2","PTS system maltose-specific EIICB component","1","1","1","1","1973","10","36","","410","410","410","","FAM1450_1K_00849","","","",""
"group_1800","","hypothetical protein","1","1","1","1","1111","249","4","","140","140","140","FAM1213_1K_01951","","","","",""
"group_1801","","hypothetical protein","1","1","1","1","23","","","","665","665","665","FAM1213_1K_01961","","","","",""
"group_1802","","hypothetical protein","1","1","1","1","2311","363","1","","479","479","479","FAM1213_1K_01963","","","","",""
"group_1803","","hypothetical protein","1","1","1","1","2316","","","","248","248","248","FAM1213_1K_01969","","","","",""
"group_1804","","hypothetical protein","1","1","1","1","1616","320","1","","563","563","563","FAM1213_1K_01970","","","","",""
"group_1805","","hypothetical protein","1","1","1","6","6","18","2","","335","335","335","FAM1213_1K_01973","","","","",""
"group_1806","","hypothetical protein","1","1","1","6","8","18","4","","929","929","929","FAM1213_1K_01975","","","","",""
"group_1807","","hypothetical protein","1","1","1","6","9","18","5","","287","287","287","FAM1213_1K_01976","","","","",""
"group_1808","","hypothetical protein","1","1","1","6","10","18","6","","215","215","215","FAM1213_1K_01977","","","","",""
"group_181","malP_1","PTS system maltose-specific EIICB component","1","1","1","1","2072","10","20","","1880","1880","1880","FAM1213_1K_00885","","","","",""
"group_1810","","hypothetical protein","1","1","1","6","5","18","7","","251","251","251","FAM1213_1K_01979","","","","",""
"group_1811","","hypothetical protein","1","1","1","1","2801","261","1","","266","266","266","FAM1213_1K_01983","","","","",""
"group_1812","","hypothetical protein","1","1","1","1","2802","261","3","","149","149","149","FAM1213_1K_01984","","","","",""
"group_1813","","hypothetical protein","1","1","1","1","2803","261","2","","368","368","368","FAM1213_1K_01985","","","","",""
"group_1817","","hypothetical protein","1","1","1","1","82","337","1","","278","278","278","FAM1213_1K_01997","","","","",""
"group_1822","","hypothetical protein","1","1","1","55","1","266","2","Investigate","227","227","227","FAM1213_1K_02015","","","","",""
"group_1823","","hypothetical protein","1","1","1","55","2","266","1","Investigate","2111","2111","2111","FAM1213_1K_02017","","","","",""
"group_1826","","hypothetical protein","1","1","1","48","1","247","5","","278","278","278","FAM1213_1K_02030","","","","",""
"group_1827","","hypothetical protein","1","1","1","48","5","247","4","","128","128","128","FAM1213_1K_02031","","","","",""
"group_1828","","hypothetical protein","1","1","1","48","4","247","3","","650","650","650","FAM1213_1K_02032","","","","",""
"group_1829","","hypothetical protein","1","1","1","48","3","247","2","","161","161","161","FAM1213_1K_02033","","","","",""
"group_183","","hypothetical protein","1","1","1","1","2015","136","1","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","365","365","365","","","","FAM22076_1K_00906","",""
"group_1830","","hypothetical protein","1","1","1","48","2","247","1","","263","263","263","FAM1213_1K_02034","","","","",""
"group_1834","","hypothetical protein","1","1","1","1","1923","349","1","","215","215","215","FAM1213_1K_02051","","","","",""
"group_1836","","hypothetical protein","1","1","1","1","377","","","","263","263","263","FAM1213_1K_02057","","","","",""
"group_1840","","hypothetical protein","1","1","1","57","1","273","1","Investigate","1535","1535","1535","FAM1213_1K_02061","","","","",""
"group_1841","","hypothetical protein","1","1","1","50","2","286","1","Investigate","302","302","302","FAM1213_1K_02062","","","","",""
"group_1842","","hypothetical protein","1","1","1","50","1","286","2","Investigate","1100","1100","1100","FAM1213_1K_02064","","","","",""
"group_1843","","hypothetical protein","1","1","1","1","1596","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","305","305","305","FAM1213_1K_02067","","","","",""
"group_1846","","hypothetical protein","1","1","1","60","1","288","1","Investigate","1226","1226","1226","FAM1213_1K_02075","","","","",""
"group_1848","","hypothetical protein","1","1","1","56","1","269","1","Investigate","1202","1202","1202","FAM1213_1K_02078","","","","",""
"group_1850","","hypothetical protein","1","1","1","52","1","283","1","Investigate","1181","1181","1181","FAM1213_1K_02084","","","","",""
"group_1851","","hypothetical protein","1","1","1","54","1","276","1","Investigate","1226","1226","1226","FAM1213_1K_02085","","","","",""
"group_1852","","hypothetical protein","1","1","1","58","1","287","1","Investigate","1151","1151","1151","FAM1213_1K_02086","","","","",""
"group_1855","","hypothetical protein","1","1","1","53","1","295","1","Investigate","518","518","518","FAM1213_1K_02089","","","","",""
"group_1856","","hypothetical protein","1","1","1","53","2","295","2","Investigate","269","269","269","FAM1213_1K_02090","","","","",""
"group_1857","","hypothetical protein","1","1","1","51","1","278","1","Investigate","341","341","341","FAM1213_1K_02091","","","","",""
"group_1859","","hypothetical protein","1","1","1","1","1589","137","1","","284","284","284","","FAM1450_1K_00029","","","",""
"group_1863","","hypothetical protein","1","1","1","1","1740","420","1","","401","401","401","","FAM1450_1K_00048","","","",""
"group_187","","hypothetical protein","1","1","1","2","62","60","1","","1805","1805","1805","","FAM1450_1K_01630","","","",""
"group_1871","","hypothetical protein","1","1","1","1","2772","17","14","","1772","1772","1772","","FAM1450_1K_00101","","","",""
"group_1872","","hypothetical protein","1","1","1","1","2774","17","16","","185","185","185","","FAM1450_1K_00103","","","",""
"group_1873","","hypothetical protein","1","1","1","1","2775","17","17","","764","764","764","","FAM1450_1K_00104","","","",""
"natA_1","","ABC transporter ATP-binding protein NatA","1","1","1","1","2776","17","18","","920","920","920","","FAM1450_1K_00105","","","",""
"group_1875","","hypothetical protein","1","1","1","1","2777","17","19","","542","542","542","","FAM1450_1K_00106","","","",""
"group_1876","","hypothetical protein","1","1","1","1","2778","17","20","","1316","1316","1316","","FAM1450_1K_00107","","","",""
"group_1877","","hypothetical protein","1","1","1","1","2779","17","21","","896","896","896","","FAM1450_1K_00108","","","",""
"group_1878","","hypothetical protein","1","1","1","1","2780","17","22","","839","839","839","","FAM1450_1K_00109","","","",""
"group_1879","","hypothetical protein","1","1","1","1","2781","17","23","","203","203","203","","FAM1450_1K_00110","","","",""
"group_188","","hypothetical protein","1","1","1","2","125","60","2","","239","239","239","","","","FAM22076_1K_01444","",""
"group_1880","","hypothetical protein","1","1","1","1","2782","17","24","","362","362","362","","FAM1450_1K_00111","","","",""
"yhcR_1","","Endonuclease YhcR","1","1","1","1","2783","17","25","","2489","2489","2489","","FAM1450_1K_00112","","","",""
"group_1882","","hypothetical protein","1","1","1","1","2668","17","38","","1871","1871","1871","","FAM1450_1K_00119","","","",""
"group_1883","","hypothetical protein","1","1","1","1","2667","17","37","","3221","3221","3221","","FAM1450_1K_00120","","","",""
"group_1884","","hypothetical protein","1","1","1","1","2666","17","36","","323","323","323","","FAM1450_1K_00121","","","",""
"group_1885","","hypothetical protein","1","1","1","1","2665","17","35","","3716","3716","3716","","FAM1450_1K_00122","","","",""
"group_1886","","hypothetical protein","1","1","1","1","2664","17","34","","599","599","599","","FAM1450_1K_00123","","","",""
"group_1887","","hypothetical protein","1","1","1","1","2663","17","33","","605","605","605","","FAM1450_1K_00124","","","",""
"group_1891","","hypothetical protein","1","1","1","1","644","22","5","","476","476","476","","FAM1450_1K_00259","","","",""
